Epoch,Train Loss,Valid Loss,Accuracy,Precision,Recall,F1 Score,ROC AUC
1,0.6943882326161639,0.6942759316142012,0.48757763975155277,0.47435897435897434,0.22981366459627328,0.30962343096234307,0.4945796844257552
2,0.6934845595626358,0.7011012900166396,0.4751552795031056,0.483739837398374,0.7391304347826086,0.5847665847665847,0.469542070136183
3,0.6970095182797924,0.6934020591945182,0.484472049689441,0.48502994011976047,0.5031055900621118,0.49390243902439024,0.5083523012229466
4,0.6951941484990327,0.6992391565950905,0.4782608695652174,0.4854771784232365,0.7267080745341615,0.582089552238806,0.4875969291308206
5,0.6977337073095097,0.6919304248763294,0.5,0.5,0.32919254658385094,0.3970037453183521,0.5188071447860808
6,0.6975901841376879,0.7025345680190296,0.46273291925465837,0.44642857142857145,0.3105590062111801,0.3663003663003663,0.4567725010609158
7,0.6964353441451647,0.6951851917476188,0.4782608695652174,0.47904191616766467,0.4968944099378882,0.4878048780487805,0.48775124416496274
8,0.6947304447245154,0.6972045622220854,0.4720496894409938,0.47804878048780486,0.6086956521739131,0.5355191256830601,0.4973573550403148
9,0.6938577575713211,0.6947377832924447,0.5093167701863354,0.5077720207253886,0.6086956521739131,0.5536723163841808,0.5019868060645809
10,0.6918552614146878,0.6976781429314032,0.5,0.5,0.5900621118012422,0.5413105413105413,0.4953512595964662
11,0.6979747140629692,0.7242958487533941,0.48757763975155277,0.49,0.6086956521739131,0.5429362880886427,0.4718953744068516
12,0.6845298553845898,0.7495688330836412,0.4751552795031056,0.48148148148148145,0.6459627329192547,0.5517241379310345,0.49866903283052355
13,0.6954402316431081,0.6958032337630667,0.4968944099378882,0.49828178694158076,0.9006211180124224,0.6415929203539823,0.4825431117626635
14,0.6944334706904726,0.6900137183142871,0.4782608695652174,0.48484848484848486,0.6956521739130435,0.5714285714285714,0.5175726245129432
15,0.6959357665192266,0.69032149489333,0.5217391304347826,0.5275590551181102,0.4161490683229814,0.4652777777777778,0.5366305312295051
16,0.6950359203800651,0.6945361960224989,0.5186335403726708,0.5176470588235295,0.546583850931677,0.5317220543806647,0.5213533428494271
17,0.6916261652241582,0.6897654257169584,0.5279503105590062,0.5209302325581395,0.6956521739130435,0.5957446808510638,0.5465066934146059
18,0.6947481491550895,0.6916711693856774,0.4813664596273292,0.4794520547945205,0.43478260869565216,0.4560260586319218,0.5134061185911037
19,0.6938274299135859,0.693345431874438,0.468944099378882,0.4793388429752066,0.7204968944099379,0.575682382133995,0.5083137224644111
20,0.6897115511183413,0.692753775817592,0.5,0.5,0.3105590062111801,0.3831417624521073,0.5178040970641565
21,0.6856253091592966,0.6986990861776399,0.5062111801242236,0.5070422535211268,0.4472049689440994,0.4752475247524752,0.5157980016203078
22,0.6855882398830437,0.6928090176931242,0.5124223602484472,0.512987012987013,0.4906832298136646,0.5015873015873016,0.5309208749662435
23,0.6689975781840567,0.7005632563335139,0.5279503105590062,0.5338345864661654,0.4409937888198758,0.48299319727891155,0.5398711469464912
24,0.6059882511263308,0.7484343895098058,0.5590062111801242,0.5542857142857143,0.6024844720496895,0.5773809523809523,0.5770996489332973
25,0.49302316054424145,0.8110661586610283,0.577639751552795,0.5886524822695035,0.515527950310559,0.5496688741721855,0.5719300952895336
26,0.36984958189614814,0.8710599178221168,0.531055900621118,0.5568181818181818,0.30434782608695654,0.39357429718875503,0.5971991821303191
27,0.27853611396243855,0.7379427305081996,0.5186335403726708,0.5122950819672131,0.7763975155279503,0.6172839506172839,0.563404189653177
28,0.19629534896208634,0.8304012127038909,0.5403726708074534,0.5294117647058824,0.7267080745341615,0.612565445026178,0.5568072219435979
29,0.18747336755836416,0.7644456348768095,0.5496894409937888,0.532520325203252,0.8136645962732919,0.6437346437346437,0.580301685891748
30,0.0897707039640742,0.7668970648835345,0.531055900621118,0.5263157894736842,0.6211180124223602,0.5698005698005698,0.5598549438679064
31,0.07871492947480693,0.7353982845457588,0.5527950310559007,0.5578231292517006,0.5093167701863354,0.5324675324675324,0.5853940820184407
32,0.101408293486648,0.7934652276155425,0.5559006211180124,0.5478723404255319,0.639751552795031,0.5902578796561605,0.5892905366305312
33,0.04770632409374953,0.7823491983297395,0.546583850931677,0.5333333333333333,0.7453416149068323,0.6217616580310881,0.5923382585548397
34,0.020220898467792858,0.839656263589859,0.5683229813664596,0.55,0.7515527950310559,0.6351706036745407,0.5821534663014545
35,0.03694967258582759,0.7715306514646949,0.5093167701863354,0.5067264573991032,0.7018633540372671,0.5885416666666666,0.5713128351529648
36,0.022441768666630994,0.7754081407698189,0.5372670807453416,0.5238095238095238,0.8198757763975155,0.639225181598063,0.5777940665869372
37,0.029109998571799245,0.7543897134501759,0.5341614906832298,0.5222672064777328,0.8012422360248447,0.6323529411764706,0.574900659696771
38,0.017258250819423716,0.8187251599823556,0.546583850931677,0.5321888412017167,0.7701863354037267,0.6294416243654822,0.5882103313915358
39,0.02222383608687264,0.8189636941363172,0.5217391304347826,0.5127272727272727,0.8757763975155279,0.6467889908256881,0.5928012036572663
40,0.020385466645087075,0.8072414863400343,0.5527950310559007,0.5328185328185329,0.8571428571428571,0.6571428571428571,0.5773697002430461
41,0.015229924872260171,0.7998442657110167,0.5186335403726708,0.5121951219512195,0.782608695652174,0.6191646191646192,0.5758265499016242
42,0.01035064462787813,0.8025424371405345,0.5434782608695652,0.5304347826086957,0.7577639751552795,0.6240409207161125,0.5862042359476872
43,0.028298462749753863,0.7986882939571287,0.5372670807453416,0.5265486725663717,0.7391304347826086,0.6149870801033591,0.583735195401412
44,0.01165202364501954,0.794753991249131,0.546583850931677,0.5352112676056338,0.7080745341614907,0.6096256684491979,0.5860884996720805
45,0.021047156884932243,0.851357539979423,0.5,0.5,0.9440993788819876,0.6537634408602151,0.576019443694302
46,0.01312828465597704,0.8753709662251357,0.5248447204968945,0.5132450331125827,0.9627329192546584,0.6695464362850972,0.5786813780332549
47,0.011099918924419567,0.8055855995271264,0.5434782608695652,0.5284552845528455,0.8074534161490683,0.6388206388206388,0.5858184483623317
48,0.009548984920629156,0.8360890884224962,0.5217391304347826,0.5123674911660777,0.9006211180124224,0.6531531531531531,0.5965047644766792
49,0.013130485263843993,0.7691552355522062,0.5403726708074534,0.5281385281385281,0.7577639751552795,0.6224489795918368,0.5885575402183558
50,0.010293278447099274,0.785777418351755,0.5403726708074534,0.5265306122448979,0.8012422360248447,0.6354679802955665,0.5923382585548397
51,0.00614614554417684,0.7615881097025987,0.562111801242236,0.5458715596330275,0.7391304347826086,0.6279683377308707,0.5935342000694418
52,0.007530940724074007,0.7970394077824383,0.5217391304347826,0.5138339920948617,0.8074534161490683,0.6280193236714976,0.583387986574592
53,0.009323119959556815,0.8355933427810669,0.5248447204968945,0.5147058823529411,0.8695652173913043,0.6466512702078522,0.5876316500135026
54,0.009007358955369789,0.8644188540737804,0.531055900621118,0.5181159420289855,0.8881987577639752,0.6544622425629291,0.5887504340110336
55,0.026263979533311235,0.8672245988031713,0.5217391304347826,0.5119453924914675,0.9316770186335404,0.6607929515418502,0.5877088075305738
56,0.00605175887980724,0.861533547320017,0.5186335403726708,0.5103448275862069,0.9192546583850931,0.656319290465632,0.5874387562208249
57,0.009187523628294364,0.8954403247775101,0.5186335403726708,0.5102040816326531,0.9316770186335404,0.6593406593406593,0.5857798696037961
58,0.008218483729844751,0.865379678040016,0.5279503105590062,0.5157894736842106,0.9130434782608695,0.6591928251121076,0.5877859650476448
59,0.005835449151869759,0.8162519815491467,0.5341614906832298,0.5222672064777328,0.8012422360248447,0.6323529411764706,0.5893676941476023
60,0.010867318977881657,0.8245684504508972,0.5403726708074534,0.5274261603375527,0.7763975155279503,0.628140703517588,0.5926083098645886
61,0.009663611156605648,0.8191248934443404,0.5341614906832298,0.5214007782101168,0.8322981366459627,0.6411483253588517,0.5902935843524556
62,0.004983043120067671,0.8744571412481913,0.5279503105590062,0.5154639175257731,0.9316770186335404,0.6637168141592921,0.5859341846379383
63,0.008833176918799254,0.832891583442688,0.5248447204968945,0.5142857142857142,0.8944099378881988,0.6530612244897959,0.5958489255815748
64,0.007686291097094644,0.8414520519535716,0.5279503105590062,0.5177865612648221,0.8136645962732919,0.6328502415458938,0.5899849542841712
65,0.009801629524456007,0.8026780217159085,0.5434782608695652,0.5291666666666667,0.7888198757763976,0.6334164588528678,0.5923768373133752
66,0.01165571644748937,0.8558175411166214,0.5186335403726708,0.5108695652173914,0.8757763975155279,0.6453089244851259,0.5838895104355541
67,0.005462215511238214,0.8689304575687502,0.5372670807453416,0.5218978102189781,0.8881987577639752,0.6574712643678161,0.5901778480768488
68,0.01094727860125554,0.8031671686870295,0.5403726708074534,0.5245283018867924,0.8633540372670807,0.6525821596244131,0.6003240615716986
69,0.007887099056901636,0.8457647351230063,0.5217391304347826,0.5126353790613718,0.8819875776397516,0.6484018264840182,0.5952316654450059
70,0.005239819510014126,0.8037069120058199,0.5341614906832298,0.522633744855967,0.7888198757763976,0.6287128712871287,0.585355503259905
71,0.005084583729213416,0.857985423832405,0.531055900621118,0.5182481751824818,0.8819875776397516,0.6528735632183909,0.5838123529184831
72,0.0075595383387729986,0.9055233975736107,0.5217391304347826,0.5119453924914675,0.9316770186335404,0.6607929515418502,0.5862042359476872
73,0.016457295234250744,0.8197103731515931,0.5248447204968945,0.5161290322580645,0.7950310559006211,0.6259168704156479,0.5916052621426643
74,0.009977581339377782,0.9134866428084489,0.5217391304347826,0.5125448028673835,0.8881987577639752,0.65,0.5867443385671849
75,0.008311478950564825,0.8192530536070103,0.5372670807453416,0.5229007633587787,0.8509316770186336,0.6477541371158393,0.5938814088962617
76,0.007232672697575242,0.8644598409896944,0.515527950310559,0.5092250922509225,0.8571428571428571,0.6388888888888888,0.5823849388526677
77,0.014804521716027723,0.8521678898392654,0.5248447204968945,0.5142857142857142,0.8944099378881988,0.6530612244897959,0.5892905366305312
78,0.006708337174278759,0.8547026398705273,0.531055900621118,0.5181159420289855,0.8881987577639752,0.6544622425629291,0.5924925735889819
79,0.010265935384646718,0.852714462978084,0.5186335403726708,0.5102739726027398,0.9254658385093167,0.6578366445916115,0.5897149029744223
80,0.0068662565516782285,0.8229788963387652,0.5248447204968945,0.5155038759689923,0.8260869565217391,0.6348448687350835,0.5966205007522858
81,0.005567044371837368,0.8179509770579454,0.5403726708074534,0.524904214559387,0.8509316770186336,0.6492890995260664,0.5920682072450909
82,0.011830657656663907,0.8247050039651918,0.5279503105590062,0.5177865612648221,0.8136645962732919,0.6328502415458938,0.5905636356622044
83,0.008600725983963666,0.8310789116998998,0.5124223602484472,0.5073529411764706,0.8571428571428571,0.6374133949191686,0.5859341846379383
84,0.014234484806682145,0.8297136527736012,0.5496894409937888,0.5333333333333333,0.7950310559006211,0.6384039900249376,0.5915281046255931
85,0.004916163514619867,0.8668839022880648,0.515527950310559,0.5085324232081911,0.9254658385093167,0.6563876651982379,0.5934184637938351
86,0.014859122360813553,0.8617806645428262,0.5279503105590062,0.5171102661596958,0.84472049689441,0.6415094339622641,0.5897149029744223
87,0.008881094357178125,0.784412666064937,0.5372670807453416,0.5241935483870968,0.8074534161490683,0.6356968215158925,0.5973534971644612
88,0.006078380974760186,0.8483256784881034,0.5248447204968945,0.513986013986014,0.9130434782608695,0.6577181208053692,0.5976235484742101
89,0.013976718430510023,0.7949819913724574,0.5683229813664596,0.5495495495495496,0.7577639751552795,0.6370757180156658,0.5954245592376838
90,0.006525713427611251,0.8096808180576418,0.5372670807453416,0.5247933884297521,0.7888198757763976,0.630272952853598,0.5918367346938777
91,0.005995460409202515,0.8797879873252497,0.5248447204968945,0.5137931034482759,0.9254658385093167,0.6607538802660754,0.5900621118012422
92,0.00832268207692628,0.8558560006502198,0.5372670807453416,0.5218978102189781,0.8881987577639752,0.6574712643678161,0.5918753134524131
93,0.005075872516200259,0.8191836694391762,0.5248447204968945,0.5151515151515151,0.84472049689441,0.64,0.5911423170402377
94,0.015560549913084146,0.7738282934921544,0.5527950310559007,0.5381165919282511,0.7453416149068323,0.625,0.5987037537132055
95,0.013190522463486084,0.81906953744772,0.5341614906832298,0.5224489795918368,0.7950310559006211,0.6305418719211823,0.5961189768913236
96,0.005764887087290777,0.8628415189138273,0.5186335403726708,0.5113636363636364,0.8385093167701864,0.6352941176470588,0.5878245438061802
97,0.006586409386128812,0.8372907049772216,0.5279503105590062,0.516728624535316,0.8633540372670807,0.6465116279069767,0.5931869912426218
98,0.0074477141215256275,0.7957682042587094,0.5217391304347826,0.5137254901960784,0.8136645962732919,0.6298076923076923,0.5952702442035416
99,0.006053142080113136,0.8724528405724502,0.5248447204968945,0.5137931034482759,0.9254658385093167,0.6607538802660754,0.5850468731916207
100,0.012229587167001803,0.833717166650586,0.5527950310559007,0.5349794238683128,0.8074534161490683,0.6435643564356436,0.594460090274295
101,0.007781603559327416,0.8742268906860817,0.5341614906832298,0.5202952029520295,0.8757763975155279,0.6527777777777778,0.5940357239304039
102,0.012922773061042524,0.797342639143874,0.562111801242236,0.543859649122807,0.7701863354037267,0.6375321336760925,0.5975078121986035
103,0.011233278515680711,0.805906577081215,0.5527950310559007,0.539906103286385,0.7142857142857143,0.6149732620320856,0.5949616141352572
104,0.005105245974846184,0.8391700168935264,0.5248447204968945,0.5145985401459854,0.8757763975155279,0.6482758620689655,0.5968133945449636
105,0.009102409632217793,0.7810694001069883,0.5372670807453416,0.5258620689655172,0.7577639751552795,0.6208651399491094,0.5918367346938775
106,0.009996300618893103,0.7875864185938021,0.5527950310559007,0.5358649789029536,0.7888198757763976,0.6381909547738693,0.5977392847498167
107,0.012283624124822427,0.8071155802505773,0.5403726708074534,0.5267489711934157,0.7950310559006211,0.6336633663366337,0.592994097449944
108,0.013380258295486929,0.8213994735624732,0.546583850931677,0.5306122448979592,0.8074534161490683,0.6403940886699507,0.5894062729061379
109,0.008849512855088488,0.8006090696265058,0.5590062111801242,0.5414847161572053,0.7701863354037267,0.6358974358974359,0.5976235484742101
110,0.008348048929998547,0.8290081409419455,0.5341614906832298,0.5209125475285171,0.8509316770186336,0.6462264150943396,0.5917595771768065
111,0.01206291575250158,0.8783177035610851,0.5248447204968945,0.5141843971631206,0.9006211180124224,0.654627539503386,0.5944215115157595
112,0.006338145491043077,0.8538238856850601,0.5403726708074534,0.5258964143426295,0.8198757763975155,0.6407766990291263,0.5924154160719108
113,0.007363780049508819,0.8152311931296092,0.5279503105590062,0.5164835164835165,0.8757763975155279,0.6497695852534562,0.5998996952278075
114,0.011054142893281887,0.8614157467353635,0.5279503105590062,0.516245487364621,0.8881987577639752,0.6529680365296804,0.5911037382817022
115,0.00885861891796176,0.8341147158204055,0.5279503105590062,0.5176470588235295,0.8198757763975155,0.6346153846153846,0.5865514447745073
116,0.005166183183510551,0.8726583588414076,0.5062111801242236,0.503731343283582,0.8385093167701864,0.6293706293706294,0.5874773349793604
117,0.015180645789119549,0.825707726362275,0.5403726708074534,0.5263157894736842,0.8074534161490683,0.6372549019607843,0.5924925735889819
118,0.005581553143800543,0.815306981889213,0.531055900621118,0.5196850393700787,0.8198757763975155,0.636144578313253,0.5928012036572663
119,0.008328162667504945,0.8483784969260053,0.5248447204968945,0.515625,0.8198757763975155,0.6330935251798561,0.5891362215963891
120,0.008988576257839635,0.8697129975004894,0.5217391304347826,0.5126353790613718,0.8819875776397516,0.6484018264840182,0.5871301261525405
121,0.01215807305493823,0.8097216595963734,0.531055900621118,0.518796992481203,0.8571428571428571,0.6463700234192038,0.600285482813163
122,0.014519161380963366,0.8904449794350601,0.5124223602484472,0.5067114093959731,0.937888198757764,0.6579520697167756,0.5943443539986883
123,0.008092581496938415,0.8046187736639162,0.5403726708074534,0.5254901960784314,0.8322981366459627,0.6442307692307693,0.5963504494425369
124,0.016902887201665537,0.8457296934069657,0.5341614906832298,0.5202952029520295,0.8757763975155279,0.6527777777777778,0.5948072991011149
125,0.0243306100035523,0.8805814181886068,0.5279503105590062,0.5168539325842697,0.8571428571428571,0.6448598130841121,0.5919138922109486
126,0.010944842956367279,0.9206279487144656,0.5217391304347826,0.5120274914089347,0.9254658385093167,0.6592920353982301,0.5916052621426642
127,0.00674612633346165,0.8468195476183077,0.5248447204968945,0.5153846153846153,0.8322981366459627,0.6365795724465558,0.5916052621426643
128,0.030688831972765233,0.8326060757404421,0.5496894409937888,0.5347826086956522,0.7639751552795031,0.629156010230179,0.5913737895914509
129,0.01516550416087078,0.870572401256096,0.5217391304347826,0.5130111524163569,0.8571428571428571,0.641860465116279,0.5861270784306162
130,0.007327333610050774,0.8587415756248846,0.5279503105590062,0.5173745173745173,0.8322981366459627,0.638095238095238,0.5845453493306585
